Wall time,Step,Value
1655219482.6730645,0,0.04799143970012665
1655219488.736444,1,0.03753722831606865
1655219494.7626333,2,0.034143444150686264
1655219500.6670048,3,0.0340326726436615
1655219506.5181246,4,0.033150866627693176
1655219512.308951,5,0.025653326883912086
1655219518.18984,6,0.020277665928006172
1655219524.0203469,7,0.02030063048005104
1655219529.9300475,8,0.020184922963380814
1655219535.9968853,9,0.02031433768570423
1655219541.9900537,10,0.02020033821463585
1655219547.7962394,11,0.020223725587129593
1655219553.715651,12,0.020223597064614296
1655219559.614679,13,0.02029118873178959
1655219565.5051782,14,0.020421287044882774
1655219571.393525,15,0.020309364423155785
1655219577.2568789,16,0.020299941301345825
1655219583.0065498,17,0.020377056673169136
1655219588.9818895,18,0.02032894268631935
1655219594.829522,19,0.02031693421304226
1655219600.647344,20,0.020294642075896263
1655219606.542694,21,0.020265309140086174
1655219612.453635,22,0.020236840471625328
1655219618.4298983,23,0.020306166261434555
1655219624.440354,24,0.0202602781355381
1655219630.4095645,25,0.020358862355351448
1655219636.309538,26,0.020292984321713448
1655219642.3007047,27,0.02026728168129921
1655219648.214351,28,0.0202272180467844
1655219654.4325044,29,0.020251786336302757
1655219660.3005488,30,0.020232271403074265
1655219666.1361725,31,0.02029564045369625
1655219671.9604235,32,0.020216118544340134
1655219677.692208,33,0.020274028182029724
1655219683.568217,34,0.020208951085805893
1655219689.456443,35,0.020292503759264946
1655219695.2993453,36,0.020377298817038536
1655219701.1206539,37,0.020342381671071053
1655219706.9497917,38,0.020370779559016228
1655219712.793843,39,0.020380334928631783
1655219718.598803,40,0.020261885598301888
1655219724.4276717,41,0.02021833322942257
1655219730.2452486,42,0.020212288945913315
1655219736.0822475,43,0.02040366642177105
1655219741.8474483,44,0.020244499668478966
1655219747.8026943,45,0.02025647647678852
1655219753.7295647,46,0.020270416513085365
1655219759.5286431,47,0.020291363820433617
1655219765.3657622,48,0.02029961720108986
1655219771.3792105,49,0.0204330887645483
1655219777.306318,50,0.02031662128865719
1655219783.5149417,51,0.02029932476580143
1655219789.3022382,52,0.02026205137372017
1655219795.0388248,53,0.02030794322490692
1655219800.813021,54,0.020357316359877586
1655219806.5829036,55,0.02028048038482666
1655219812.3526802,56,0.020290151238441467
1655219818.1093938,57,0.020392730832099915
1655219823.909578,58,0.020333629101514816
1655219829.7185159,59,0.0203255508095026
1655219835.5784903,60,0.020236270502209663
1655219841.4092963,61,0.020303906872868538
1655219847.5754712,62,0.020302139222621918
1655219853.3969638,63,0.02025550976395607
1655219859.1998553,64,0.02029465138912201
1655219865.0161974,65,0.020268935710191727
1655219870.9389093,66,0.020365947857499123
1655219876.8486574,67,0.02033083699643612
1655219882.6268797,68,0.020364779978990555
1655219888.5163448,69,0.02034946158528328
1655219894.4697933,70,0.020234329625964165
1655219900.285475,71,0.020312000066041946
1655219906.1047516,72,0.02033095620572567
1655219911.9118752,73,0.020132850855588913
1655219917.8402126,74,0.02017543651163578
1655219923.6503544,75,0.020331930369138718
1655219929.4713173,76,0.020352229475975037
1655219935.2726598,77,0.020351571962237358
1655219941.22331,78,0.02020334266126156
1655219947.14964,79,0.020294547080993652
1655219952.971505,80,0.020380359143018723
1655219958.9211226,81,0.020271427929401398
1655219964.8655038,82,0.020189408212900162
1655219970.809266,83,0.020231187343597412
1655219976.7429998,84,0.020320886746048927
1655219982.6376452,85,0.02032899111509323
1655219988.530955,86,0.02014642208814621
1655219994.4812615,87,0.020276963710784912
1655220000.3380666,88,0.02030336670577526
1655220006.199391,89,0.020338311791419983
1655220012.107168,90,0.02039158344268799
1655220018.0163324,91,0.020335786044597626
1655220023.8768976,92,0.02022761106491089
1655220029.7381103,93,0.020266806706786156
1655220035.681473,94,0.020242702215909958
1655220041.4940765,95,0.02032599039375782
1655220047.2989047,96,0.02029702626168728
1655220053.187983,97,0.020269598811864853
1655220059.102261,98,0.020327549427747726
1655220064.8863363,99,0.020214281976222992
1655220070.89873,100,0.02031240053474903
1655220076.7233176,101,0.020207326859235764
1655220082.57212,102,0.020317070186138153
1655220088.5197668,103,0.020274193957448006
1655220094.4180613,104,0.020304398611187935
1655220100.2305706,105,0.02036045305430889
1655220106.4267912,106,0.02025972492992878
1655220112.1821144,107,0.02030252292752266
1655220117.93678,108,0.020316269248723984
1655220123.765471,109,0.020309878513216972
1655220129.6453786,110,0.020358417183160782
1655220135.7533286,111,0.020203445106744766
1655220141.5480297,112,0.020375993102788925
1655220147.3708043,113,0.020327573642134666
1655220153.173965,114,0.020169610157608986
1655220159.0233357,115,0.020326290279626846
1655220164.8943179,116,0.020305685698986053
1655220170.8827987,117,0.020230615511536598
1655220176.7412913,118,0.02037600427865982
1655220182.7000773,119,0.020246827974915504
1655220188.5471077,120,0.020179439336061478
1655220194.4119234,121,0.020322171971201897
1655220200.5585003,122,0.020277177914977074
1655220206.3804505,123,0.020280109718441963
1655220212.221025,124,0.02022499591112137
1655220217.9657102,125,0.020236888900399208
1655220223.805578,126,0.020235154777765274
1655220229.5659454,127,0.02029753476381302
1655220235.3296208,128,0.02031032368540764
1655220241.1033406,129,0.020303016528487206
1655220246.9421701,130,0.020231595262885094
1655220252.8346326,131,0.020261069759726524
1655220258.7362201,132,0.020357713103294373
1655220264.5807016,133,0.020294243469834328
1655220270.4431064,134,0.02031027525663376
1655220276.2357616,135,0.02026006393134594
1655220282.0780094,136,0.02021563984453678
1655220287.862084,137,0.020348893478512764
1655220293.662289,138,0.020318754017353058
1655220299.5541372,139,0.020256957039237022
1655220305.3728924,140,0.02033538743853569
1655220311.1787236,141,0.020374005660414696
1655220316.9396663,142,0.02037237584590912
1655220322.7713346,143,0.020273372530937195
1655220328.6071854,144,0.020255567505955696
1655220334.478941,145,0.02028730884194374
1655220340.3255985,146,0.020269809290766716
1655220346.183723,147,0.02019072137773037
1655220351.9425669,148,0.020394926890730858
1655220357.7455108,149,0.02035343460738659
1655220363.7923467,150,0.020346634089946747
1655220369.7360158,151,0.02022734470665455
1655220375.6280434,152,0.02032436989247799
1655220381.4875154,153,0.020295262336730957
1655220387.3395088,154,0.020362358540296555
1655220393.3096318,155,0.020307941362261772
1655220399.073784,156,0.020212490111589432
1655220404.8176756,157,0.020338736474514008
1655220410.6502209,158,0.02035936340689659
1655220416.425228,159,0.020468350499868393
1655220422.176476,160,0.02025388740003109
1655220428.0512645,161,0.02029864862561226
1655220433.8519046,162,0.02035207860171795
1655220439.6879013,163,0.020261287689208984
1655220445.4766877,164,0.020243646577000618
1655220451.3195295,165,0.020207300782203674
1655220457.1788023,166,0.02026074379682541
1655220462.9814997,167,0.0203311275690794
1655220468.8542984,168,0.020253784954547882
1655220474.649657,169,0.020354818552732468
1655220480.5669408,170,0.020360255613923073
1655220486.367648,171,0.02026083879172802
